,Image Name,Acc,F1,Jaccard,Recall,Precision
69,ISIC_0000415.jpg,0.838775634765625,0.86073546856465,0.7555185339441899,0.9907455168856388,0.7608883089040617
70,ISIC_0010238.jpg,0.94915771484375,0.922116778084241,0.8554885718003209,0.8554885718003209,1.0
71,ISIC_0000077.jpg,0.8536376953125,0.7844784972812654,0.6453843025620171,0.6453843025620171,1.0
72,ISIC_0009963.jpg,0.99072265625,0.9636537541846008,0.9298569450853715,0.9811320754716981,0.946787266533537
73,ISIC_0010220.jpg,0.99432373046875,0.9607925801011803,0.9245436105476673,0.9577642361840722,0.963840135335166
74,ISIC_0000292.jpg,0.881072998046875,0.9091460145012007,0.8334259457148964,0.9270635222518068,0.8919079639540735
75,ISIC_0000262.jpg,0.9814605712890625,0.8710601719197709,0.7715736040609137,0.9987831589194451,0.7722995859992473
76,ISIC_0009987.jpg,0.942840576171875,0.8688191623476678,0.7680638969723237,0.7680638969723237,1.0
77,ISIC_0011346.jpg,0.9781036376953125,0.930518568730935,0.8700651937703731,0.994823480691583,0.8740221939239585
78,ISIC_0008256.jpg,0.9944915771484375,0.938720081480224,0.8845169545745362,0.9777227722772277,0.9027097616715638
79,ISIC_0008993.jpg,0.989044189453125,0.9171283471837488,0.8469409507567682,0.8579140574389981,0.9851227374163154
80,ISIC_0009935.jpg,0.9727630615234375,0.892992026856903,0.8066717210007581,0.8080720407941847,0.9978563772775991
81,ISIC_0009970.jpg,0.9207000732421875,0.9415916472796342,0.8896298341368106,0.8896298341368106,1.0
82,ISIC_0010083.jpg,0.8907318115234375,0.8600191567136463,0.7544154463458966,0.7544154463458966,1.0
83,ISIC_0005787.jpg,0.9743804931640625,0.8834917771147041,0.7912989434431323,0.9129499498063961,0.8558752352783007
84,ISIC_0009975.jpg,0.9575347900390625,0.8949850949020792,0.809930337385603,0.8318602693602694,0.968476929358922
85,ISIC_0000026.jpg,0.860382080078125,0.8501817467334709,0.7394053315105946,0.7457344746366404,0.9886519421172887
86,ISIC_0011315.jpg,0.8725433349609375,0.8167759766610366,0.6902969856512551,0.8935925125989921,0.7521208693544478
87,ISIC_0000101.jpg,0.9605712890625,0.9515251566427795,0.9075326534263732,1.0,0.9075326534263732
88,ISIC_0011109.jpg,0.5891265869140625,0.619433255600311,0.4486804119489773,0.5412334214231026,0.7240467851714796
89,ISIC_0000199.jpg,0.9537353515625,0.9273285077417189,0.8645037315100326,1.0,0.8645037315100326
90,ISIC_0000329.jpg,0.9943695068359375,0.9808002497528487,0.9623238717582193,0.970249124974264,0.9915833771699105
91,ISIC_0009895.jpg,0.9721527099609375,0.9382841297216867,0.8837431519938845,0.9587422252937111,0.9186808820607907
92,ISIC_0010848.jpg,0.9760894775390625,0.8984116693679092,0.815560263653484,0.8176776020769412,0.9968349877715437
93,ISIC_0011100.jpg,0.976837158203125,0.9465906691999155,0.8985971943887776,0.910148849797023,0.9860724233983287
94,ISIC_0000371.jpg,0.90155029296875,0.8866080843585237,0.7963126657406239,0.8079177476698376,0.9822812414813661
95,ISIC_0011214.jpg,0.9806976318359375,0.9810722247991261,0.9628476607242503,0.9781013186944328,0.9840612336785232
96,ISIC_0009945.jpg,0.9876251220703125,0.9396891499962816,0.8862393042502454,0.9302120141342756,0.9493613824192336
97,ISIC_0000498.jpg,0.970062255859375,0.946372929535888,0.8982048355297292,0.9086233139138193,0.9873951976273313
98,ISIC_0011114.jpg,0.9642486572265625,0.8749666470996318,0.7777250735224362,0.7777250735224362,1.0
99,ISIC_0000268.jpg,0.9482574462890625,0.952983098318151,0.9101888391556533,0.9460441557011507,0.96002458306562
100,ISIC_0000102.jpg,0.959808349609375,0.5801721389862926,0.40862146385271664,1.0,0.40862146385271664
101,ISIC_0009977.jpg,0.98126220703125,0.9324235086946951,0.8734020618556702,0.8836966725774487,0.9868375072801397
102,ISIC_0010028.jpg,0.9890289306640625,0.9702067708117516,0.9421374537260583,0.9490110246433203,0.9923709417648555
103,ISIC_0009994.jpg,0.973785400390625,0.9255890505890506,0.8614851245666371,1.0,0.8614851245666371
104,ISIC_0000252.jpg,0.9844512939453125,0.9632991175940931,0.9291967759866593,0.9993274547900164,0.9297782103872627
105,ISIC_0010171.jpg,0.964080810546875,0.9418018196202532,0.8900051399467315,0.8916717382145031,0.9979043327919527
106,ISIC_0000531.jpg,0.9151763916015625,0.8094993317569651,0.679965457685665,1.0,0.679965457685665
107,ISIC_0000320.jpg,0.968597412109375,0.9571696149843913,0.9178574279556159,0.981979673755231,0.93358233192595
108,ISIC_0000426.jpg,0.930145263671875,0.9349863667348329,0.8779102328186255,0.8957551020408163,0.9778114418107289
109,ISIC_0011130.jpg,0.7913360595703125,0.5232035145218088,0.35428274624610445,0.9996003197442046,0.35433293978748526
110,ISIC_0000486.jpg,0.9850006103515625,0.9562196588429163,0.9161119644990613,0.9165030308204559,0.999534450651769
111,ISIC_0011163.jpg,0.9841766357421875,0.9293741061091058,0.8680661577608142,0.8680661577608142,1.0
112,ISIC_0010052.jpg,0.888580322265625,0.610684580934101,0.4395579092793,1.0,0.4395579092793
113,ISIC_0008236.jpg,0.96978759765625,0.8016429573231818,0.6689516803210166,0.9354687865326163,0.7013146362839614
114,ISIC_0000444.jpg,0.9320526123046875,0.7484038646251201,0.5979595521849043,0.9934003299835008,0.6003444525018129
115,ISIC_0000152.jpg,0.982177734375,0.9618350542412757,0.9264761425154224,0.999728297785627,0.9267094824329429
116,ISIC_0002107.jpg,0.99176025390625,0.9613678637859494,0.9256095880975341,0.9988107625984837,0.9266308095435113
117,ISIC_0000433.jpg,0.812835693359375,0.8050416428253545,0.6736984916602379,0.6736984916602379,1.0
